Date,Power_kW,Holiday,Temperature (C),HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
23-01-2018 21:00,56.7359285,0.0,11.6,66.18,0.0,0.0,1029.0,0.8029999999999999,0.0,0.0
23-01-2018 22:00,45.8266605,0.0,11.32,66.19,0.0,0.0,1029.0,1.052,0.0,0.0
23-01-2018 23:00,43.9195925,0.0,10.95,69.31,0.0,0.0,1029.0,0.332,0.0,0.0
24-01-2018 00:00,42.140347,0.0,10.83,69.66,0.0,0.0,1029.0,1.08,0.0,0.0
24-01-2018 01:00,42.6461745,0.0,10.59,71.9,0.0,0.0,1029.0,0.831,0.0,0.0
24-01-2018 02:00,42.610996,0.0,10.32,74.5,0.0,0.0,1029.0,1.274,0.0,0.0
24-01-2018 03:00,42.378949,0.0,10.12,72.0,0.0,0.0,1029.0,0.028,0.0,0.0
24-01-2018 04:00,42.2515635,0.0,10.08,72.1,0.0,0.0,1028.0,0.665,0.0,0.0
24-01-2018 05:00,41.51937,0.0,9.81,73.2,0.0,0.0,1028.0,0.72,0.0,0.0
24-01-2018 06:00,50.6834785,0.0,8.88,82.4,0.0,0.0,1028.0,0.0,0.0,0.0
24-01-2018 07:00,89.301387,0.0,8.06,87.9,0.0,0.0,1028.0,0.693,0.0,0.0
24-01-2018 08:00,112.744689,0.0,8.56,80.9,0.0,0.0,1029.0,1.717,0.0,0.0
24-01-2018 09:00,130.83845549999998,0.0,7.75,82.3,0.0,0.0,1029.0,99.1,0.0,0.0
24-01-2018 10:00,218.20196600000003,0.0,6.638,89.0,0.0,0.0,1030.0,162.8,0.0,0.0
24-01-2018 11:00,188.930832,0.0,7.23,89.3,0.0,0.0,1030.0,364.9,0.0,0.0
24-01-2018 12:00,194.516566,0.0,7.85,85.7,0.0,0.0,1030.0,344.7,0.0,0.0
24-01-2018 13:00,195.486706,0.0,10.58,72.9,0.0,0.0,1029.0,405.5,0.0,0.0
24-01-2018 14:00,203.9105365,0.0,9.99,72.6,0.0,0.0,1028.0,467.5,0.0,0.0
24-01-2018 15:00,193.3775255,0.0,11.51,68.76,0.0,0.0,1027.0,312.3,0.0,0.0
24-01-2018 16:00,187.984727,0.0,12.37,65.53,0.0,0.0,1027.0,259.1,0.0,0.0
24-01-2018 17:00,144.7333075,0.0,11.89,71.1,0.0,0.0,1027.0,120.6,0.0,0.0
24-01-2018 18:00,134.54945949999998,0.0,10.56,74.7,0.0,0.0,1027.0,14.57,0.0,0.0
24-01-2018 19:00,102.396092,0.0,11.54,72.0,0.0,0.0,1027.0,1.7719999999999998,0.0,0.0
24-01-2018 20:00,80.78250899999998,0.0,11.84,67.62,0.0,0.0,1027.0,1.3019999999999998,0.0,0.0
24-01-2018 21:00,55.30256850000001,0.0,11.36,72.5,0.0,0.0,1027.0,0.748,0.0,0.0
24-01-2018 22:00,44.45164000000001,0.0,11.3,75.4,0.0,0.0,1027.0,1.412,0.0,0.0
24-01-2018 23:00,43.513401,0.0,11.12,77.0,0.0,0.0,1027.0,0.637,0.0,0.0
25-01-2018 00:00,42.771375,0.0,11.0,77.2,0.0,0.0,1027.0,0.305,0.0,0.0
25-01-2018 01:00,41.6485035,0.0,10.93,81.5,0.0,0.0,1026.0,0.111,0.0,0.0
25-01-2018 02:00,40.7950425,0.0,11.12,82.7,0.0,0.0,1026.0,1.911,0.0,0.0
25-01-2018 03:00,40.572391,0.0,10.82,85.6,0.0,0.0,1025.0,0.249,0.0,0.0
25-01-2018 04:00,40.76510800000001,0.0,11.06,86.8,0.0,0.0,1025.0,1.662,0.0,0.0
25-01-2018 05:00,40.792639,0.0,11.49,86.7,0.0,0.0,1024.0,0.72,0.0,0.0
25-01-2018 06:00,48.7882095,0.0,11.79,87.8,0.0,0.0,1023.0,1.994,0.1,0.1
25-01-2018 07:00,84.6637245,0.0,12.05,89.8,0.0,0.0,1023.0,1.385,1.0,1.0
25-01-2018 08:00,108.7664595,0.0,12.72,90.2,0.0,0.0,1023.0,1.274,2.4,3.4
25-01-2018 09:00,126.160589,0.0,11.53,88.0,0.0,0.0,1024.0,29.14,0.4,3.8
25-01-2018 10:00,226.18246,0.0,10.65,85.3,0.0,0.0,1024.0,102.1,0.0,3.8
25-01-2018 11:00,204.2081335,0.0,11.17,80.9,0.0,0.0,1025.0,214.1,0.2,4.0
25-01-2018 12:00,206.7794415,0.0,12.29,68.89,0.0,0.0,1025.0,500.8,0.0,4.0
25-01-2018 13:00,212.855708,0.0,12.75,60.32,0.0,0.0,1024.0,624.0,0.0,4.0
25-01-2018 14:00,210.946892,0.0,12.14,57.67,0.0,0.0,1024.0,509.8,0.0,4.0
25-01-2018 15:00,208.542518,0.0,12.37,54.31,0.0,0.0,1024.0,576.6,0.0,4.0
25-01-2018 16:00,195.250726,0.0,11.86,52.44,0.0,0.0,1024.0,334.8,0.0,4.0
25-01-2018 17:00,141.5086845,0.0,11.18,55.84,0.0,0.0,1024.0,97.8,0.0,4.0
25-01-2018 18:00,133.82316550000002,0.0,10.59,58.9,0.0,0.0,1025.0,15.54,0.0,4.0
25-01-2018 19:00,102.907382,0.0,9.76,60.95,0.0,0.0,1026.0,0.222,0.0,4.0
25-01-2018 20:00,83.3064025,0.0,9.5,64.21,0.0,0.0,1027.0,0.194,0.0,4.0
25-01-2018 21:00,56.328426,0.0,8.12,70.9,0.0,0.0,1028.0,1.08,0.0,4.0
25-01-2018 22:00,47.578812,0.0,7.96,70.8,0.0,0.0,1028.0,1.08,0.0,4.0
25-01-2018 23:00,45.2065575,0.0,8.94,67.41,0.0,0.0,1028.0,1.108,0.0,4.0
26-01-2018 00:00,43.036634,0.0,8.78,66.03,0.0,0.0,1029.0,1.247,0.0,4.0
26-01-2018 01:00,41.6052405,0.0,7.64,76.1,0.0,0.0,1029.0,3.075,0.2,0.2
26-01-2018 02:00,41.27312050000001,0.0,7.59,74.2,0.0,0.0,1028.0,1.496,0.0,0.2
26-01-2018 03:00,40.7710075,0.0,7.69,72.5,0.0,0.0,1029.0,2.382,0.0,0.2
26-01-2018 04:00,40.583316,0.0,8.52,70.5,0.0,0.0,1029.0,2.687,0.0,0.2
26-01-2018 05:00,41.3364855,0.0,8.61,71.3,0.0,0.0,1028.0,1.219,0.0,0.2
26-01-2018 06:00,49.739777,0.0,9.16,70.9,0.0,0.0,1029.0,0.997,0.0,0.2
26-01-2018 07:00,87.44129649999998,0.0,8.93,70.2,0.0,0.0,1029.0,0.332,0.0,0.2
26-01-2018 08:00,111.6563405,0.0,8.68,71.4,0.0,0.0,1030.0,0.997,0.0,0.2
26-01-2018 09:00,121.6588335,0.0,9.36,66.86,0.0,0.0,1031.0,89.6,0.0,0.2
26-01-2018 10:00,206.4455735,0.0,10.06,63.7,0.0,0.0,1032.0,242.9,0.0,0.2
26-01-2018 11:00,186.4947755,0.0,10.99,62.23,0.0,0.0,1033.0,386.9,0.0,0.2
26-01-2018 12:00,198.880885,0.0,11.27,57.37,0.0,0.0,1033.0,505.1,0.0,0.2
26-01-2018 13:00,197.373672,0.0,11.72,51.59,0.0,0.0,1032.0,528.2,0.0,0.2
26-01-2018 14:00,204.6398895,0.0,12.23,47.17,0.0,0.0,1031.0,334.0,0.0,0.2
26-01-2018 15:00,200.6959645,0.0,11.88,51.95,0.0,0.0,1031.0,487.5,0.0,0.2
26-01-2018 16:00,182.1632315,0.0,11.07,49.34,0.0,0.0,1031.0,264.5,0.0,0.2
26-01-2018 17:00,144.0065765,0.0,10.93,55.84,0.0,0.0,1032.0,189.6,0.0,0.2
26-01-2018 18:00,136.608385,0.0,10.31,62.99,0.0,0.0,1032.0,19.58,0.0,0.2
26-01-2018 19:00,105.594495,0.0,10.01,59.18,0.0,0.0,1033.0,0.748,0.0,0.2
26-01-2018 20:00,80.221401,0.0,9.52,63.17,0.0,0.0,1033.0,1.523,0.0,0.2
26-01-2018 21:00,55.849037,0.0,9.26,65.78,0.0,0.0,1034.0,1.385,0.0,0.2
26-01-2018 22:00,44.7953405,0.0,9.25,66.39,0.0,0.0,1034.0,0.665,0.0,0.2
26-01-2018 23:00,43.460524,0.0,9.17,66.08,0.0,0.0,1034.0,1.219,0.0,0.2
27-01-2018 00:00,41.0799665,0.0,9.17,67.42,0.0,0.0,1034.0,1.385,0.0,0.2
27-01-2018 01:00,41.04850250000001,0.0,9.13,66.1,0.0,0.0,1034.0,1.08,0.0,0.0
27-01-2018 02:00,39.5246835,0.0,9.33,65.24,0.0,0.0,1034.0,1.4680000000000002,0.0,0.0
27-01-2018 03:00,39.5801825,0.0,9.25,65.57,0.0,0.0,1033.0,1.274,0.0,0.0
27-01-2018 04:00,39.295914,0.0,8.84,68.25,0.0,0.0,1033.0,0.471,0.0,0.0
27-01-2018 05:00,39.336555,0.0,8.86,64.03,0.0,0.0,1033.0,1.247,0.0,0.0
27-01-2018 06:00,39.6942395,0.0,8.58,63.57,0.0,0.0,1033.0,1.219,0.0,0.0
27-01-2018 07:00,45.8100545,0.0,8.29,64.92,0.0,0.0,1033.0,0.609,0.0,0.0
27-01-2018 08:00,57.5190325,0.0,8.24,64.53,0.0,0.0,1033.0,2.9360000000000004,0.0,0.0
27-01-2018 09:00,56.7289365,0.0,8.68,59.41,0.0,0.0,1034.0,95.1,0.0,0.0
27-01-2018 10:00,82.4520675,0.0,9.56,57.63,0.0,0.0,1034.0,252.8,0.0,0.0
27-01-2018 11:00,99.340151,0.0,10.54,50.82,0.0,0.0,1034.0,394.9,0.0,0.0
27-01-2018 12:00,93.798991,0.0,11.47,46.87,0.0,0.0,1034.0,492.7,0.0,0.0
27-01-2018 13:00,89.28478100000002,0.0,12.16,43.3,0.0,0.0,1032.0,539.0,0.0,0.0
27-01-2018 14:00,79.5600015,0.0,12.79,39.72,0.0,0.0,1031.0,525.4,0.0,0.0
27-01-2018 15:00,80.0739135,0.0,13.27,43.5,0.0,0.0,1031.0,453.9,0.0,0.0
27-01-2018 16:00,52.0893075,0.0,12.8,46.33,0.0,0.0,1030.0,334.0,0.0,0.0
27-01-2018 17:00,47.738317,0.0,12.33,51.26,0.0,0.0,1030.0,64.41,0.0,0.0
27-01-2018 18:00,51.2209885,0.0,11.54,58.42,0.0,0.0,1030.0,26.09,0.0,0.0
27-01-2018 19:00,52.8907655,0.0,10.58,63.07,0.0,0.0,1031.0,1.385,0.0,0.0
27-01-2018 20:00,51.6361385,0.0,10.21,63.03,0.0,0.0,1031.0,1.025,0.0,0.0
27-01-2018 21:00,45.084853,0.0,10.81,56.17,0.0,0.0,1032.0,1.163,0.0,0.0
27-01-2018 22:00,43.6126,0.0,10.66,58.28,0.0,0.0,1032.0,1.1909999999999998,0.0,0.0
27-01-2018 23:00,43.7723235,0.0,10.32,61.78,0.0,0.0,1032.0,0.997,0.0,0.0
28-01-2018 00:00,41.6839005,0.0,9.4,66.36,0.0,0.0,1032.0,1.274,0.0,0.0
28-01-2018 01:00,41.878147,0.0,9.85,62.19,0.0,0.0,1032.0,0.942,0.0,0.0
28-01-2018 02:00,40.901015,0.0,9.29,64.53,0.0,0.0,1032.0,1.053,0.0,0.0
28-01-2018 03:00,40.6128135,0.0,9.38,58.29,0.0,0.0,1032.0,0.97,0.0,0.0
28-01-2018 04:00,40.1718805,0.0,9.32,52.06,0.0,0.0,1032.0,0.665,0.0,0.0
28-01-2018 05:00,39.9896515,0.0,8.66,52.87,0.0,0.0,1032.0,0.8590000000000001,0.0,0.0
28-01-2018 06:00,39.8367015,0.0,8.16,52.81,0.0,0.0,1032.0,0.7759999999999999,0.0,0.0
28-01-2018 07:00,42.08157050000001,0.0,8.05,48.01,0.0,0.0,1032.0,0.665,0.0,0.0
28-01-2018 08:00,41.847557,0.0,7.89,47.46,0.0,0.0,1032.0,1.828,0.0,0.0
28-01-2018 09:00,40.7967905,0.0,8.55,43.53,0.0,0.0,1032.0,99.6,0.0,0.0
28-01-2018 10:00,40.849886,0.0,9.76,38.02,0.0,0.0,1032.0,258.5,0.0,0.0
28-01-2018 11:00,41.116893,0.0,10.96,36.67,0.0,0.0,1032.0,402.2,0.0,0.0
28-01-2018 12:00,40.44784600000001,0.0,11.18,36.78,0.0,0.0,1032.0,501.3,0.0,0.0
28-01-2018 13:00,41.057461,0.0,12.08,37.69,0.0,0.0,1030.0,546.1,0.0,0.0
28-01-2018 14:00,41.584046,0.0,13.43,35.12,0.0,0.0,1029.0,534.6,0.0,0.0
28-01-2018 15:00,41.590164,0.0,14.38,33.16,0.0,0.0,1028.0,467.3,0.0,0.0
28-01-2018 16:00,43.0853595,0.0,15.34,35.59,0.0,0.0,1028.0,345.3,0.0,0.0
28-01-2018 17:00,43.8951205,0.0,15.27,37.29,0.0,0.0,1028.0,187.5,0.0,0.0
28-01-2018 18:00,46.879175,0.0,14.97,39.62,0.0,0.0,1028.0,30.93,0.0,0.0
28-01-2018 19:00,47.542541,0.0,14.24,43.78,0.0,0.0,1029.0,1.384,0.0,0.0
28-01-2018 20:00,47.362934,0.0,13.85,43.58,0.0,0.0,1030.0,0.637,0.0,0.0
28-01-2018 21:00,44.7866005,0.0,13.03,46.61,0.0,0.0,1031.0,1.495,0.0,0.0
28-01-2018 22:00,44.1625645,0.0,12.58,48.49,0.0,0.0,1031.0,0.6920000000000001,0.0,0.0
28-01-2018 23:00,42.8170415,0.0,11.23,57.79,0.0,0.0,1032.0,1.108,0.0,0.0
29-01-2018 00:00,41.5034195,0.0,11.19,55.67,0.0,0.0,1032.0,1.108,0.0,0.0
29-01-2018 01:00,41.111649,0.0,10.28,59.88,0.0,0.0,1032.0,2.132,0.0,0.0
29-01-2018 02:00,41.2871045,0.0,9.92,60.81,0.0,0.0,1031.0,0.665,0.0,0.0
29-01-2018 03:00,41.509756,0.0,10.33,61.39,0.0,0.0,1031.0,1.247,0.0,0.0
29-01-2018 04:00,41.105531,0.0,9.49,63.95,0.0,0.0,1031.0,1.053,0.0,0.0
29-01-2018 05:00,40.651925,0.0,9.89,63.62,0.0,0.0,1031.0,1.745,0.0,0.0
29-01-2018 06:00,46.8584175,0.0,9.51,66.35,0.0,0.0,1031.0,1.884,0.0,0.0
29-01-2018 07:00,88.9790995,0.0,10.08,63.48,0.0,0.0,1031.0,0.997,0.0,0.0
29-01-2018 08:00,113.9929795,0.0,9.86,64.64,0.0,0.0,1031.0,1.607,0.0,0.0
29-01-2018 09:00,128.7967915,0.0,10.12,63.23,0.0,0.0,1031.0,88.8,0.0,0.0
29-01-2018 10:00,210.659346,0.0,11.03,59.68,0.0,0.0,1031.0,245.9,0.0,0.0
29-01-2018 11:00,191.34919,0.0,11.87,57.28,0.0,0.0,1031.0,390.4,0.0,0.0
29-01-2018 12:00,188.2034455,0.0,13.44,54.64,0.0,0.0,1031.0,496.9,0.0,0.0
29-01-2018 13:00,196.670102,0.0,14.82,47.07,0.0,0.0,1030.0,547.2,0.0,0.0
29-01-2018 14:00,207.0442635,0.0,16.3,42.71,0.0,0.0,1028.0,525.7,0.0,0.0
29-01-2018 15:00,209.8353825,0.0,16.87,40.82,0.0,0.0,1027.0,461.2,0.0,0.0
29-01-2018 16:00,185.953988,0.0,17.27,39.73,0.0,0.0,1026.0,272.6,0.0,0.0
29-01-2018 17:00,209.5386595,0.0,17.05,41.4,0.0,0.0,1026.0,104.4,0.0,0.0
29-01-2018 18:00,184.5038035,0.0,16.44,44.27,0.0,0.0,1027.0,25.8,0.0,0.0
29-01-2018 19:00,144.313569,0.0,15.77,43.93,0.0,0.0,1027.0,1.7719999999999998,0.0,0.0
29-01-2018 20:00,91.9170505,0.0,15.47,43.32,0.0,0.0,1027.0,0.941,0.0,0.0
29-01-2018 21:00,60.7742455,0.0,15.09,44.36,0.0,0.0,1027.0,1.412,0.0,0.0
29-01-2018 22:00,52.294042,0.0,14.64,45.29,0.0,0.0,1028.0,1.329,0.0,0.0
29-01-2018 23:00,45.2305925,0.0,14.1,45.98,0.0,0.0,1028.0,0.471,0.0,0.0
30-01-2018 00:00,44.2368545,0.0,13.3,47.73,0.0,0.0,1029.0,1.385,0.0,0.0
30-01-2018 01:00,42.787107,0.0,12.57,50.95,0.0,0.0,1028.0,1.08,0.0,0.0
30-01-2018 02:00,42.5924235,0.0,12.42,50.61,0.0,0.0,1028.0,0.969,0.0,0.0
30-01-2018 03:00,41.938016,0.0,11.91,52.78,0.0,0.0,1028.0,0.665,0.0,0.0
30-01-2018 04:00,41.709902,0.0,11.29,55.71,0.0,0.0,1027.0,1.025,0.0,0.0
30-01-2018 05:00,41.369916,0.0,11.06,57.44,0.0,0.0,1027.0,1.745,0.0,0.0
30-01-2018 06:00,48.774007,0.0,10.78,57.74,0.0,0.0,1027.0,1.745,0.0,0.0
30-01-2018 07:00,87.6073565,0.0,10.55,57.87,0.0,0.0,1027.0,0.997,0.0,0.0
30-01-2018 08:00,112.7763715,0.0,9.99,59.41,0.0,0.0,1027.0,1.967,0.0,0.0
30-01-2018 09:00,124.736843,0.0,10.22,58.3,0.0,0.0,1027.0,91.7,0.0,0.0
30-01-2018 10:00,203.135954,0.0,10.7,56.14,0.0,0.0,1027.0,252.3,0.0,0.0
30-01-2018 11:00,185.2816635,0.0,11.03,55.98,0.0,0.0,1027.0,397.9,0.0,0.0
30-01-2018 12:00,193.716419,0.0,11.4,55.14,0.0,0.0,1027.0,499.7,0.0,0.0
30-01-2018 13:00,197.129389,0.0,12.82,51.88,0.0,0.0,1026.0,540.5,0.0,0.0
30-01-2018 14:00,206.366258,0.0,14.35,46.02,0.0,0.0,1025.0,524.6,0.0,0.0
30-01-2018 15:00,201.942944,0.0,15.43,41.82,0.0,0.0,1024.0,265.6,0.0,0.0
30-01-2018 16:00,183.933737,0.0,16.18,39.65,0.0,0.0,1024.0,189.2,0.0,0.0
30-01-2018 17:00,143.26979450000005,0.0,16.15,39.47,0.0,0.0,1024.0,172.5,0.0,0.0
30-01-2018 18:00,135.2049595,0.0,15.71,39.19,0.0,0.0,1024.0,31.81,0.0,0.0
30-01-2018 19:00,102.545983,0.0,14.89,41.95,0.0,0.0,1024.0,1.246,0.0,0.0
30-01-2018 20:00,88.822435,0.0,14.63,42.95,0.0,0.0,1024.0,1.246,0.0,0.0
30-01-2018 21:00,65.460852,0.0,14.59,41.19,0.0,0.0,1024.0,0.858,0.0,0.0
30-01-2018 22:00,48.998188,0.0,13.68,45.99,0.0,0.0,1025.0,0.969,0.0,0.0
30-01-2018 23:00,46.5437775,0.0,13.25,46.34,0.0,0.0,1025.0,1.08,0.0,0.0
31-01-2018 00:00,45.1947585,0.0,12.74,47.38,0.0,0.0,1025.0,0.471,0.0,0.0
31-01-2018 01:00,43.4659865,0.0,11.92,50.17,0.0,0.0,1025.0,0.831,0.0,0.0
31-01-2018 02:00,42.707136,0.0,11.35,50.33,0.0,0.0,1024.0,0.8590000000000001,0.0,0.0
31-01-2018 03:00,42.915585,0.0,11.21,49.04,0.0,0.0,1024.0,0.748,0.0,0.0
31-01-2018 04:00,43.0967215,0.0,10.78,53.31,0.0,0.0,1024.0,0.748,0.0,0.0
31-01-2018 05:00,42.303785,0.0,10.53,55.21,0.0,0.0,1023.0,1.329,0.0,0.0
31-01-2018 06:00,50.462575,0.0,10.06,54.53,0.0,0.0,1023.0,0.8590000000000001,0.0,0.0
31-01-2018 07:00,90.1340905,0.0,9.63,56.78,0.0,0.0,1024.0,1.634,0.0,0.0
31-01-2018 08:00,113.372221,0.0,9.96,53.74,0.0,0.0,1024.0,1.3019999999999998,0.0,0.0
31-01-2018 09:00,127.992493,0.0,10.35,50.8,0.0,0.0,1024.0,50.28,0.0,0.0
31-01-2018 10:00,217.7262915,0.0,11.22,48.3,0.0,0.0,1025.0,233.1,0.0,0.0
31-01-2018 11:00,191.1754825,0.0,11.32,48.26,0.0,0.0,1025.0,370.1,0.0,0.0
31-01-2018 12:00,198.072872,0.0,12.09,48.62,0.0,0.0,1024.0,473.0,0.0,0.0
31-01-2018 13:00,202.8508115,0.0,13.99,44.76,0.0,0.0,1024.0,538.6,0.0,0.0
31-01-2018 14:00,208.184178,0.0,15.51,41.66,0.0,0.0,1022.0,525.5,0.0,0.0
31-01-2018 15:00,200.232963,0.0,16.17,39.05,0.0,0.0,1021.0,449.3,0.0,0.0
31-01-2018 16:00,190.4990065,0.0,16.57,40.03,0.0,0.0,1021.0,327.3,0.0,0.0
31-01-2018 17:00,135.26766899999998,0.0,16.44,42.14,0.0,0.0,1020.0,172.0,0.0,0.0
31-01-2018 18:00,130.7999995,0.0,15.26,43.7,0.0,0.0,1020.0,32.2,0.0,0.0
31-01-2018 19:00,101.084218,0.0,12.78,54.8,0.0,0.0,1021.0,1.1909999999999998,0.0,0.0
31-01-2018 20:00,81.606691,0.0,11.73,63.16,0.0,0.0,1021.0,0.942,0.0,0.0
31-01-2018 21:00,55.956102,0.0,10.32,72.6,0.0,0.0,1022.0,0.914,0.0,0.0
31-01-2018 22:00,44.7813565,0.0,10.34,70.4,0.0,0.0,1022.0,0.942,0.0,0.0
31-01-2018 23:00,42.628039,0.0,10.0,71.4,0.0,0.0,1022.0,1.496,0.0,0.0
01-02-2018 00:00,42.3276015,0.0,9.74,73.1,0.0,0.0,1021.0,0.36,0.0,0.0
01-02-2018 01:00,41.6458815,0.0,9.76,71.8,0.0,0.0,1021.0,0.8859999999999999,0.0,0.0
01-02-2018 02:00,42.069553000000006,0.0,9.75,71.2,0.0,0.0,1020.0,1.413,0.0,0.0
01-02-2018 03:00,41.6205355,0.0,10.17,69.64,0.0,0.0,1019.0,2.465,0.0,0.0
01-02-2018 04:00,41.9072075,0.0,10.19,72.7,0.0,0.0,1019.0,0.0,0.0,0.0
01-02-2018 05:00,41.570499,0.0,10.99,75.3,0.0,0.0,1018.0,1.08,0.0,0.0
01-02-2018 06:00,49.0539055,0.0,11.13,77.5,0.0,0.0,1019.0,0.914,0.0,0.0
01-02-2018 07:00,87.939695,0.0,11.37,74.1,0.0,0.0,1019.0,2.52,0.0,0.0
01-02-2018 08:00,109.5971965,0.0,11.17,70.9,0.0,0.0,1019.0,3.3510000000000004,0.0,0.0
01-02-2018 09:00,128.7539655,0.0,11.2,71.1,0.0,0.0,1019.0,27.31,0.0,0.0
01-02-2018 10:00,222.736715,0.0,11.65,65.2,0.0,0.0,1020.0,70.7,0.0,0.0
01-02-2018 11:00,200.6867875,0.0,11.66,62.2,0.0,0.0,1020.0,82.7,0.0,0.0
01-02-2018 12:00,202.7489905,0.0,11.83,53.08,0.0,0.0,1019.0,326.1,0.0,0.0
01-02-2018 13:00,200.6902835,0.0,12.28,47.58,0.0,0.0,1018.0,263.9,0.0,0.0
01-02-2018 14:00,204.0254675,0.0,12.34,49.22,0.0,0.0,1017.0,205.5,0.0,0.0
01-02-2018 15:00,201.2041955,0.0,12.13,48.83,0.0,0.0,1016.0,428.5,0.0,0.0
01-02-2018 16:00,175.7769135,0.0,11.96,50.66,0.0,0.0,1016.0,502.3,0.0,0.0
01-02-2018 17:00,163.011925,0.0,11.08,54.57,0.0,0.0,1016.0,245.5,0.0,0.0
01-02-2018 18:00,145.758728,0.0,10.83,58.96,0.0,0.0,1016.0,58.41,0.0,0.0
01-02-2018 19:00,112.54432450000002,0.0,9.78,64.59,0.0,0.0,1017.0,0.471,0.0,0.0
01-02-2018 20:00,100.211092,0.0,9.13,69.35,0.0,0.0,1017.0,1.163,0.0,0.0
01-02-2018 21:00,74.4025275,0.0,9.1,66.05,0.0,0.0,1017.0,0.166,0.1,0.1
01-02-2018 22:00,49.835917,0.0,9.3,62.14,0.0,0.0,1017.0,1.1909999999999998,0.0,0.1
01-02-2018 23:00,43.954771,0.0,9.08,57.91,0.0,0.0,1017.0,0.8859999999999999,0.0,0.1
02-02-2018 00:00,42.347048,0.0,8.82,60.33,0.0,0.0,1017.0,0.748,0.0,0.1
02-02-2018 01:00,42.022357,0.0,8.79,59.85,0.0,0.0,1017.0,1.662,0.0,0.0
02-02-2018 02:00,41.1468275,0.0,8.77,62.27,0.0,0.0,1017.0,1.163,0.0,0.0
02-02-2018 03:00,41.753165,0.0,8.81,62.03,0.0,0.0,1017.0,2.105,0.0,0.0
02-02-2018 04:00,40.7128865,0.0,8.54,58.93,0.0,0.0,1017.0,1.884,0.0,0.0
02-02-2018 05:00,40.5040005,0.0,8.24,61.23,0.0,0.0,1017.0,0.249,0.0,0.0
02-02-2018 06:00,47.414937,0.0,8.1,60.29,0.0,0.0,1017.0,0.8029999999999999,0.0,0.0
02-02-2018 07:00,88.9799735,0.0,8.0,59.63,0.0,0.0,1018.0,0.748,0.0,0.0
02-02-2018 08:00,114.978633,0.0,7.99,59.45,0.0,0.0,1018.0,2.742,0.0,0.0
02-02-2018 09:00,122.809673,0.0,8.13,58.99,0.0,0.0,1019.0,108.7,0.0,0.0
02-02-2018 10:00,209.3887685,0.0,8.84,54.56,0.0,0.0,1020.0,269.9,0.0,0.0
02-02-2018 11:00,190.771913,0.0,9.89,51.3,0.0,0.0,1020.0,414.1,0.0,0.0
02-02-2018 12:00,194.3144535,0.0,10.03,49.26,0.0,0.0,1020.0,406.8,0.0,0.0
02-02-2018 13:00,198.1491285,0.0,11.08,44.27,0.0,0.0,1020.0,283.3,0.0,0.0
02-02-2018 14:00,200.6522645,0.0,11.09,43.46,0.0,0.0,1019.0,593.8,0.0,0.0
02-02-2018 15:00,197.2633295,0.0,11.75,36.4,0.0,0.0,1019.0,495.3,0.0,0.0
02-02-2018 16:00,175.929645,0.0,10.87,37.05,0.0,0.0,1019.0,371.4,0.0,0.0
02-02-2018 17:00,160.364579,0.0,10.65,43.17,0.0,0.0,1020.0,217.3,0.0,0.0
02-02-2018 18:00,147.637828,0.0,9.84,50.7,0.0,0.0,1020.0,45.31,0.0,0.0
02-02-2018 19:00,117.673175,0.0,9.2,56.38,0.0,0.0,1021.0,0.8590000000000001,0.0,0.0
02-02-2018 20:00,98.6525315,0.0,8.7,58.57,0.0,0.0,1022.0,0.8590000000000001,0.0,0.0
02-02-2018 21:00,70.8549615,0.0,8.48,59.26,0.0,0.0,1023.0,1.108,0.0,0.0
02-02-2018 22:00,47.496219,0.0,8.34,60.82,0.0,0.0,1023.0,1.773,0.0,0.0
02-02-2018 23:00,43.9331395,0.0,8.1,62.85,0.0,0.0,1024.0,0.748,0.0,0.0
03-02-2018 00:00,42.791914,0.0,8.28,63.6,0.0,0.0,1024.0,0.443,0.0,0.0
03-02-2018 01:00,41.092421,0.0,8.18,64.13,0.0,0.0,1024.0,0.665,0.0,0.0
03-02-2018 02:00,40.836339,0.0,8.15,64.35,0.0,0.0,1024.0,1.108,0.0,0.0
03-02-2018 03:00,41.264162,0.0,7.79,64.59,0.0,0.0,1024.0,0.8590000000000001,0.0,0.0
03-02-2018 04:00,41.249304,0.0,7.31,64.29,0.0,0.0,1024.0,0.665,0.0,0.0
03-02-2018 05:00,40.504656,0.0,7.34,62.99,0.0,0.0,1024.0,0.416,0.0,0.0
03-02-2018 06:00,40.77647,0.0,7.64,60.69,0.0,0.0,1024.0,0.72,0.0,0.0
03-02-2018 07:00,55.64539499999999,0.0,7.81,59.45,0.0,0.0,1024.0,1.1909999999999998,0.0,0.0
03-02-2018 08:00,67.4188305,0.0,7.94,60.08,0.0,0.0,1025.0,3.13,0.0,0.0
03-02-2018 09:00,72.1646505,0.0,8.05,60.61,0.0,0.0,1025.0,111.3,0.0,0.0
03-02-2018 10:00,89.3391875,0.0,9.41,52.96,0.0,0.0,1025.0,267.9,0.0,0.0
03-02-2018 11:00,110.9523335,0.0,10.22,49.9,0.0,0.0,1026.0,417.5,0.0,0.0
03-02-2018 12:00,113.249861,0.0,10.74,47.3,0.0,0.0,1026.0,218.0,0.0,0.0
03-02-2018 13:00,112.512205,0.0,10.87,54.94,0.0,0.0,1025.0,230.1,0.0,0.0
