Date,Power_kW,Holiday,Temperature (C),Power-1,Hour,Week day,HDH
2017-02-21 07:00:00,86.968681,0.0,11.76,50.2482265,7,1,0.0
2017-02-21 08:00:00,121.50741299999999,0.0,10.98,86.968681,8,1,0.0
2017-02-21 09:00:00,133.350113,0.0,10.94,121.50741299999999,9,1,0.0
2017-02-21 10:00:00,225.952161,0.0,11.72,133.350113,10,1,0.0
2017-02-21 11:00:00,206.7082105,0.0,12.22,225.952161,11,1,0.0
2017-02-21 12:00:00,206.15627949999998,0.0,13.24,206.7082105,12,1,0.0
2017-02-21 13:00:00,213.5966415,0.0,14.25,206.15627949999998,13,1,0.0
2017-02-21 14:00:00,217.977785,0.0,15.34,213.5966415,14,1,0.0
2017-02-21 15:00:00,213.700429,0.0,16.3,217.977785,15,1,0.3000000000000007
2017-02-21 16:00:00,213.89096099999998,0.0,17.0,213.700429,16,1,1.0
2017-02-21 17:00:00,164.3537335,0.0,17.03,213.89096099999998,17,1,1.0300000000000011
2017-02-21 18:00:00,147.0411045,0.0,16.91,164.3537335,18,1,0.9100000000000001
2017-02-21 19:00:00,114.768873,0.0,16.85,147.0411045,19,1,0.8500000000000014
2017-02-21 20:00:00,86.30531500000002,0.0,16.55,114.768873,20,1,0.5500000000000007
2017-02-21 21:00:00,59.1097125,0.0,16.56,86.30531500000002,21,1,0.5599999999999987
2017-02-21 22:00:00,47.735695,0.0,16.38,59.1097125,22,1,0.379999999999999
2017-02-21 23:00:00,44.829426500000004,0.0,15.9,47.735695,23,1,0.0
2017-02-22 00:00:00,43.3576105,0.0,15.04,44.829426500000004,0,2,0.0
2017-02-22 01:00:00,43.0298605,0.0,14.27,43.3576105,1,2,0.0
2017-02-22 02:00:00,43.3602325,0.0,13.76,43.0298605,2,2,0.0
2017-02-22 03:00:00,43.308448,0.0,13.13,43.3602325,3,2,0.0
2017-02-22 04:00:00,43.078586,0.0,12.89,43.308448,4,2,0.0
2017-02-22 05:00:00,43.084267,0.0,12.41,43.078586,5,2,0.0
2017-02-22 06:00:00,50.583624,0.0,12.0,43.084267,6,2,0.0
2017-02-22 07:00:00,88.4297905,0.0,11.71,50.583624,7,2,0.0
2017-02-22 08:00:00,111.2783355,0.0,11.83,88.4297905,8,2,0.0
2017-02-22 09:00:00,126.2368455,0.0,11.7,111.2783355,9,2,0.0
2017-02-22 10:00:00,225.048882,0.0,12.68,126.2368455,10,2,0.0
2017-02-22 11:00:00,201.775136,0.0,13.22,225.048882,11,2,0.0
2017-02-22 12:00:00,212.319946,0.0,14.23,201.775136,12,2,0.0
2017-02-22 13:00:00,213.039248,0.0,14.88,212.319946,13,2,0.0
2017-02-22 14:00:00,212.4018835,0.0,17.04,213.039248,14,2,1.0399999999999991
2017-02-22 15:00:00,203.24170800000002,0.0,17.77,212.4018835,15,2,1.7699999999999996
2017-02-22 16:00:00,223.0572545,0.0,17.93,203.24170800000002,16,2,1.9299999999999997
2017-02-22 17:00:00,163.42467150000004,0.0,18.47,223.0572545,17,2,2.469999999999999
2017-02-22 18:00:00,142.966298,0.0,18.09,163.42467150000004,18,2,2.09
2017-02-22 19:00:00,112.3964,0.0,17.72,142.966298,19,2,1.7199999999999989
2017-02-22 20:00:00,87.17953349999998,0.0,16.52,112.3964,20,2,0.5199999999999996
2017-02-22 21:00:00,59.5558895,0.0,15.6,87.17953349999998,21,2,0.0
2017-02-22 22:00:00,49.438247,0.0,15.29,59.5558895,22,2,0.0
2017-02-22 23:00:00,46.877427000000004,0.0,15.13,49.438247,23,2,0.0
2017-02-23 00:00:00,45.2659895,0.0,15.54,46.877427000000004,0,3,0.0
2017-02-23 01:00:00,44.8206865,0.0,14.81,45.2659895,1,3,0.0
2017-02-23 02:00:00,44.563075,0.0,14.64,44.8206865,2,3,0.0
2017-02-23 03:00:00,44.1472695,0.0,13.56,44.563075,3,3,0.0
2017-02-23 04:00:00,43.9528045,0.0,12.94,44.1472695,4,3,0.0
2017-02-23 05:00:00,43.8190825,0.0,13.3,43.9528045,5,3,0.0
2017-02-23 06:00:00,51.506130999999996,0.0,13.3,43.8190825,6,3,0.0
2017-02-23 07:00:00,88.1208315,0.0,13.31,51.506130999999996,7,3,0.0
2017-02-23 08:00:00,114.34214250000001,0.0,12.17,88.1208315,8,3,0.0
2017-02-23 09:00:00,133.47749850000002,0.0,12.38,114.34214250000001,9,3,0.0
2017-02-23 10:00:00,243.128883,0.0,13.3,133.47749850000002,10,3,0.0
2017-02-23 11:00:00,230.111527,0.0,13.82,243.128883,11,3,0.0
2017-02-23 12:00:00,217.546466,0.0,15.56,230.111527,12,3,0.0
2017-02-23 13:00:00,214.0498105,0.0,16.06,217.546466,13,3,0.05999999999999872
2017-02-23 14:00:00,233.2507165,0.0,15.06,214.0498105,14,3,0.0
2017-02-23 15:00:00,222.8571085,0.0,15.07,233.2507165,15,3,0.0
2017-02-23 16:00:00,234.8448925,0.0,14.84,222.8571085,16,3,0.0
2017-02-23 17:00:00,158.81104399999995,0.0,14.1,234.8448925,17,3,0.0
2017-02-23 18:00:00,141.822232,0.0,13.59,158.81104399999995,18,3,0.0
2017-02-23 19:00:00,105.10789550000001,0.0,12.46,141.822232,19,3,0.0
2017-02-23 20:00:00,84.167511,0.0,11.93,105.10789550000001,20,3,0.0
2017-02-23 21:00:00,58.75661650000001,0.0,11.72,84.167511,21,3,0.0
2017-02-23 22:00:00,50.220914,0.0,11.82,58.75661650000001,22,3,0.0
2017-02-23 23:00:00,47.393961,0.0,11.93,50.220914,23,3,0.0
2017-02-24 00:00:00,46.1544105,0.0,12.09,47.393961,0,4,0.0
2017-02-24 01:00:00,44.837948,0.0,12.53,46.1544105,1,4,0.0
2017-02-24 02:00:00,44.3120185,0.0,12.68,44.837948,2,4,0.0
2017-02-24 03:00:00,44.7206135,0.0,12.7,44.3120185,3,4,0.0
2017-02-24 04:00:00,44.936273,0.0,12.52,44.7206135,4,4,0.0
2017-02-24 05:00:00,44.4833225,0.0,12.46,44.936273,5,4,0.0
2017-02-24 06:00:00,52.848594999999996,0.0,12.41,44.4833225,6,4,0.0
2017-02-24 07:00:00,87.948435,0.0,12.41,52.848594999999996,7,4,0.0
2017-02-24 08:00:00,116.23041950000001,0.0,12.16,87.948435,8,4,0.0
2017-02-24 09:00:00,134.6014625,0.0,12.27,116.23041950000001,9,4,0.0
2017-02-24 10:00:00,227.748231,0.0,12.83,134.6014625,10,4,0.0
2017-02-24 11:00:00,213.22431749999998,0.0,13.29,227.748231,11,4,0.0
2017-02-24 12:00:00,213.563648,0.0,13.91,213.22431749999998,12,4,0.0
2017-02-24 13:00:00,202.3766665,0.0,14.57,213.563648,13,4,0.0
2017-02-24 14:00:00,226.3373765,0.0,14.94,202.3766665,14,4,0.0
2017-02-24 15:00:00,212.60290350000002,0.0,15.48,226.3373765,15,4,0.0
2017-02-24 16:00:00,219.39147999999997,0.0,15.18,212.60290350000002,16,4,0.0
2017-02-24 17:00:00,158.977978,0.0,13.68,219.39147999999997,17,4,0.0
2017-02-24 18:00:00,144.64918500000005,0.0,12.94,158.977978,18,4,0.0
2017-02-24 19:00:00,108.35720900000001,0.0,12.06,144.64918500000005,19,4,0.0
2017-02-24 20:00:00,84.147409,0.0,11.62,108.35720900000001,20,4,0.0
2017-02-24 21:00:00,57.808544999999995,0.0,11.42,84.147409,21,4,0.0
2017-02-24 22:00:00,48.396876,0.0,11.32,57.808544999999995,22,4,0.0
2017-02-24 23:00:00,46.1076515,0.0,11.28,48.396876,23,4,0.0
2017-02-25 00:00:00,44.697015500000006,0.0,11.09,46.1076515,0,5,0.0
2017-02-25 01:00:00,43.925492,0.0,11.12,44.697015500000006,1,5,0.0
2017-02-25 02:00:00,44.0699205,0.0,11.02,43.925492,2,5,0.0
2017-02-25 03:00:00,44.10225850000001,0.0,10.85,44.0699205,3,5,0.0
2017-02-25 04:00:00,44.2726885,0.0,10.76,44.10225850000001,4,5,0.0
2017-02-25 05:00:00,44.125638,0.0,11.17,44.2726885,5,5,0.0
2017-02-25 06:00:00,44.5475615,0.0,11.23,44.125638,6,5,0.0
2017-02-25 07:00:00,48.5758275,0.0,11.28,44.5475615,7,5,0.0
2017-02-25 08:00:00,49.9222245,0.0,11.37,48.5758275,8,5,0.0
2017-02-25 09:00:00,50.01028,0.0,11.82,49.9222245,9,5,0.0
2017-02-25 10:00:00,50.19382,0.0,12.32,50.01028,10,5,0.0
2017-02-25 11:00:00,51.097972999999996,0.0,13.09,50.19382,11,5,0.0
2017-02-25 12:00:00,50.881221000000004,0.0,12.87,51.097972999999996,12,5,0.0
2017-02-25 13:00:00,50.7184385,0.0,13.76,50.881221000000004,13,5,0.0
2017-02-25 14:00:00,50.781585,0.0,15.0,50.7184385,14,5,0.0
2017-02-25 15:00:00,50.65704,0.0,14.52,50.781585,15,5,0.0
2017-02-25 16:00:00,51.8611935,0.0,13.33,50.65704,16,5,0.0
2017-02-25 17:00:00,52.52477800000001,0.0,13.35,51.8611935,17,5,0.0
2017-02-25 18:00:00,53.666658999999996,0.0,12.39,52.52477800000001,18,5,0.0
2017-02-25 19:00:00,55.0355615,0.0,11.94,53.666658999999996,19,5,0.0
2017-02-25 20:00:00,54.785160499999996,0.0,11.66,55.0355615,20,5,0.0
2017-02-25 21:00:00,48.409549,0.0,11.39,54.785160499999996,21,5,0.0
2017-02-25 22:00:00,47.437442499999996,0.0,11.03,48.409549,22,5,0.0
2017-02-25 23:00:00,47.8403565,0.0,10.79,47.437442499999996,23,5,0.0
2017-02-26 00:00:00,47.230086,0.0,10.5,47.8403565,0,6,0.0
2017-02-26 01:00:00,44.8040805,0.0,10.27,47.230086,1,6,0.0
2017-02-26 02:00:00,43.6158775,0.0,9.94,44.8040805,2,6,0.0
2017-02-26 03:00:00,43.342096999999995,0.0,9.85,43.6158775,3,6,0.0
2017-02-26 04:00:00,43.85295,0.0,9.81,43.342096999999995,4,6,0.0
2017-02-26 05:00:00,43.6495265,0.0,9.94,43.85295,5,6,0.0
2017-02-26 06:00:00,43.7010925,0.0,10.06,43.6495265,6,6,0.0
2017-02-26 07:00:00,47.614646,0.0,10.19,43.7010925,7,6,0.0
2017-02-26 08:00:00,47.1931595,0.0,10.35,47.614646,8,6,0.0
2017-02-26 09:00:00,47.998332,0.0,10.64,47.1931595,9,6,0.0
2017-02-26 10:00:00,47.591266499999996,0.0,11.07,47.998332,10,6,0.0
2017-02-26 11:00:00,48.165265999999995,0.0,12.29,47.591266499999996,11,6,0.0
2017-02-26 12:00:00,48.3127535,0.0,13.65,48.165265999999995,12,6,0.0
2017-02-26 13:00:00,48.3389735,0.0,14.15,48.3127535,13,6,0.0
2017-02-26 14:00:00,48.6728415,0.0,13.13,48.3389735,14,6,0.0
2017-02-26 15:00:00,50.697244,0.0,12.67,48.6728415,15,6,0.0
2017-02-26 16:00:00,52.13847,0.0,13.11,50.697244,16,6,0.0
2017-02-26 17:00:00,52.3759795,0.0,13.2,52.13847,17,6,0.0
2017-02-26 18:00:00,52.20817150000001,0.0,13.58,52.3759795,18,6,0.0
2017-02-26 19:00:00,51.3145065,0.0,13.25,52.20817150000001,19,6,0.0
2017-02-26 20:00:00,51.260974,0.0,13.23,51.3145065,20,6,0.0
2017-02-26 21:00:00,45.7921375,0.0,12.96,51.260974,21,6,0.0
2017-02-26 22:00:00,44.636709499999995,0.0,12.54,45.7921375,22,6,0.0
2017-02-26 23:00:00,45.044649,0.0,12.01,44.636709499999995,23,6,0.0
2017-02-27 00:00:00,44.4876925,0.0,11.96,45.044649,0,0,0.0
2017-02-27 01:00:00,43.911071,0.0,11.72,44.4876925,1,0,0.0
2017-02-27 02:00:00,43.979243,0.0,11.61,43.911071,2,0,0.0
2017-02-27 03:00:00,43.4747265,0.0,11.69,43.979243,3,0,0.0
2017-02-27 04:00:00,43.007355,0.0,11.72,43.4747265,4,0,0.0
2017-02-27 05:00:00,43.603641499999995,0.0,11.42,43.007355,5,0,0.0
2017-02-27 06:00:00,50.9989925,0.0,11.44,43.603641499999995,6,0,0.0
2017-02-27 07:00:00,86.72680150000002,0.0,11.05,50.9989925,7,0,0.0
2017-02-27 08:00:00,111.74133700000002,0.0,10.87,86.72680150000002,8,0,0.0
2017-02-27 09:00:00,129.81937150000002,0.0,11.32,111.74133700000002,9,0,0.0
2017-02-27 10:00:00,224.1938915,0.0,11.11,129.81937150000002,10,0,0.0
2017-02-27 11:00:00,195.127055,0.0,12.98,224.1938915,11,0,0.0
2017-02-27 12:00:00,207.4358155,0.0,14.2,195.127055,12,0,0.0
2017-02-27 13:00:00,202.6851885,0.0,13.54,207.4358155,13,0,0.0
2017-02-27 14:00:00,201.60579850000002,0.0,13.89,202.6851885,14,0,0.0
2017-02-27 15:00:00,200.8637725,0.0,13.8,201.60579850000002,15,0,0.0
2017-02-27 16:00:00,198.610819,0.0,13.98,200.8637725,16,0,0.0
2017-02-27 17:00:00,144.20563,0.0,13.38,198.610819,17,0,0.0
2017-02-27 18:00:00,131.6101975,0.0,13.47,144.20563,18,0,0.0
2017-02-27 19:00:00,104.3523225,0.0,13.3,131.6101975,19,0,0.0
2017-02-27 20:00:00,85.32774599999998,0.0,12.58,104.3523225,20,0,0.0
2017-02-27 21:00:00,61.190925,0.0,11.94,85.32774599999998,21,0,0.0
2017-02-27 22:00:00,53.753184999999995,0.0,11.82,61.190925,22,0,0.0
2017-02-27 23:00:00,47.705542,0.0,11.85,53.753184999999995,23,0,0.0
2017-02-28 00:00:00,45.2703595,0.0,11.48,47.705542,0,1,0.0
2017-02-28 01:00:00,43.905390000000004,0.0,11.01,45.2703595,1,1,0.0
2017-02-28 02:00:00,43.195046500000004,0.0,11.21,43.905390000000004,2,1,0.0
2017-02-28 03:00:00,43.4048065,0.0,11.37,43.195046500000004,3,1,0.0
2017-02-28 04:00:00,43.356081,0.0,11.83,43.4048065,4,1,0.0
2017-02-28 05:00:00,43.2251995,0.0,11.48,43.356081,5,1,0.0
2017-02-28 06:00:00,44.121268,0.0,11.25,43.2251995,6,1,0.0
2017-02-28 07:00:00,72.7895605,0.0,11.51,44.121268,7,1,0.0
2017-02-28 08:00:00,87.0230875,0.0,10.43,72.7895605,8,1,0.0
2017-02-28 09:00:00,91.8029935,0.0,11.28,87.0230875,9,1,0.0
2017-02-28 10:00:00,172.7471925,0.0,12.62,91.8029935,10,1,0.0
2017-02-28 11:00:00,140.4476485,0.0,12.83,172.7471925,11,1,0.0
2017-02-28 12:00:00,147.2207115,0.0,13.16,140.4476485,12,1,0.0
2017-02-28 13:00:00,153.302222,0.0,13.17,147.2207115,13,1,0.0
2017-02-28 14:00:00,154.3988735,0.0,13.98,153.302222,14,1,0.0
2017-02-28 15:00:00,149.884882,0.0,13.92,154.3988735,15,1,0.0
2017-02-28 16:00:00,148.0575665,0.0,13.5,149.884882,16,1,0.0
2017-02-28 17:00:00,114.42167649999999,0.0,14.23,148.0575665,17,1,0.0
2017-02-28 18:00:00,108.22545349999999,0.0,13.11,114.42167649999999,18,1,0.0
2017-02-28 19:00:00,76.67230550000002,0.0,12.85,108.22545349999999,19,1,0.0
2017-02-28 20:00:00,67.711402,0.0,12.43,76.67230550000002,20,1,0.0
2017-02-28 21:00:00,50.219603,0.0,12.36,67.711402,21,1,0.0
2017-02-28 22:00:00,46.265190000000004,0.0,11.95,50.219603,22,1,0.0
2017-02-28 23:00:00,45.6732735,0.0,11.63,46.265190000000004,23,1,0.0
2017-01-03 00:00:00,45.0562295,0.0,11.57,45.6732735,0,1,0.0
2017-01-03 01:00:00,44.23751,0.0,11.26,45.0562295,1,1,0.0
2017-01-03 02:00:00,43.355207,0.0,11.24,44.23751,2,1,0.0
2017-01-03 03:00:00,43.950838,0.0,11.16,43.355207,3,1,0.0
2017-01-03 04:00:00,43.4694825,0.0,11.38,43.950838,4,1,0.0
2017-01-03 05:00:00,43.601238,0.0,11.37,43.4694825,5,1,0.0
2017-01-03 06:00:00,50.405109499999995,0.0,11.37,43.601238,6,1,0.0
2017-01-03 07:00:00,84.5361205,0.0,11.5,50.405109499999995,7,1,0.0
2017-01-03 08:00:00,112.44206650000001,0.0,11.67,84.5361205,8,1,0.0
2017-01-03 09:00:00,131.984488,0.0,12.18,112.44206650000001,9,1,0.0
2017-01-03 10:00:00,231.8955795,0.0,12.5,131.984488,10,1,0.0
2017-01-03 11:00:00,209.888915,0.0,12.83,231.8955795,11,1,0.0
2017-01-03 12:00:00,217.8652575,0.0,13.37,209.888915,12,1,0.0
2017-01-03 13:00:00,216.98754300000002,0.0,13.35,217.8652575,13,1,0.0
2017-01-03 14:00:00,214.077123,0.0,13.27,216.98754300000002,14,1,0.0
2017-01-03 15:00:00,211.15075249999998,0.0,13.41,214.077123,15,1,0.0
2017-01-03 16:00:00,215.8939505,0.0,13.33,211.15075249999998,16,1,0.0
2017-01-03 17:00:00,163.5977235,0.0,13.37,215.8939505,17,1,0.0
2017-01-03 18:00:00,141.09113100000005,0.0,12.97,163.5977235,18,1,0.0
2017-01-03 19:00:00,106.30899,0.0,12.91,141.09113100000005,19,1,0.0
2017-01-03 20:00:00,87.24005799999998,0.0,12.99,106.30899,20,1,0.0
2017-01-03 21:00:00,61.53834000000001,0.0,12.64,87.24005799999998,21,1,0.0
2017-01-03 22:00:00,51.701907,0.0,12.57,61.53834000000001,22,1,0.0
2017-01-03 23:00:00,48.4980415,0.0,12.27,51.701907,23,1,0.0
2017-02-03 00:00:00,46.570215999999995,0.0,11.99,48.4980415,0,4,0.0
2017-02-03 01:00:00,45.024547,0.0,11.72,46.570215999999995,1,4,0.0
2017-02-03 02:00:00,44.8788075,0.0,11.37,45.024547,2,4,0.0
2017-02-03 03:00:00,45.3140595,0.0,10.91,44.8788075,3,4,0.0
2017-02-03 04:00:00,44.816098,0.0,10.95,45.3140595,4,4,0.0
2017-02-03 05:00:00,44.662711,0.0,10.87,44.816098,5,4,0.0
2017-02-03 06:00:00,52.634246499999996,0.0,10.78,44.662711,6,4,0.0
2017-02-03 07:00:00,89.03438,0.0,10.58,52.634246499999996,7,4,0.0
2017-02-03 08:00:00,114.37863200000001,0.0,10.77,89.03438,8,4,0.0
2017-02-03 09:00:00,131.8890035,0.0,11.6,114.37863200000001,9,4,0.0
2017-02-03 10:00:00,231.2488195,0.0,12.4,131.8890035,10,4,0.0
2017-02-03 11:00:00,201.989703,0.0,14.01,231.2488195,11,4,0.0
2017-02-03 12:00:00,211.6541765,0.0,15.76,201.989703,12,4,0.0
2017-02-03 13:00:00,212.34463650000004,0.0,15.07,211.6541765,13,4,0.0
2017-02-03 14:00:00,212.60334049999997,0.0,15.34,212.34463650000004,14,4,0.0
2017-02-03 15:00:00,211.3015175,0.0,15.32,212.60334049999997,15,4,0.0
2017-02-03 16:00:00,221.54588999999999,0.0,14.83,211.3015175,16,4,0.0
2017-02-03 17:00:00,156.8146095,0.0,14.39,221.54588999999999,17,4,0.0
2017-02-03 18:00:00,141.7416055,0.0,13.69,156.8146095,18,4,0.0
2017-02-03 19:00:00,105.45749550000001,0.0,12.63,141.7416055,19,4,0.0
2017-02-03 20:00:00,84.53240600000002,0.0,12.65,105.45749550000001,20,4,0.0
2017-02-03 21:00:00,59.944164,0.0,12.26,84.53240600000002,21,4,0.0
2017-02-03 22:00:00,49.5162515,0.0,11.63,59.944164,22,4,0.0
2017-02-03 23:00:00,46.7260065,0.0,11.52,49.5162515,23,4,0.0
2017-03-03 00:00:00,46.643632000000004,0.0,12.03,46.7260065,0,4,0.0
2017-03-03 01:00:00,45.027606,0.0,12.06,46.643632000000004,1,4,0.0
2017-03-03 02:00:00,44.704663000000004,0.0,12.11,45.027606,2,4,0.0
2017-03-03 03:00:00,44.374291,0.0,12.16,44.704663000000004,3,4,0.0
2017-03-03 04:00:00,44.59585,0.0,12.14,44.374291,4,4,0.0
2017-03-03 05:00:00,44.575748,0.0,12.31,44.59585,5,4,0.0
2017-03-03 06:00:00,52.487196,0.0,12.02,44.575748,6,4,0.0
2017-03-03 07:00:00,89.15040350000002,0.0,8.89,52.487196,7,4,0.0
2017-03-03 08:00:00,113.463554,0.0,7.85,89.15040350000002,8,4,0.0
2017-03-03 09:00:00,129.94042050000002,0.0,7.87,113.463554,9,4,0.0
2017-03-03 10:00:00,231.18851349999997,0.0,8.37,129.94042050000002,10,4,0.0
2017-03-03 11:00:00,209.535819,0.0,9.34,231.18851349999997,11,4,0.0
2017-03-03 12:00:00,219.38907650000002,0.0,7.77,209.535819,12,4,0.0
2017-03-03 13:00:00,223.9076565,0.0,10.15,219.38907650000002,13,4,0.0
2017-03-03 14:00:00,219.701313,0.0,9.68,223.9076565,14,4,0.0
2017-03-03 15:00:00,210.371363,0.0,7.91,219.701313,15,4,0.0
2017-03-03 16:00:00,210.7810505,0.0,9.24,210.371363,16,4,0.0
2017-03-03 17:00:00,158.85889550000005,0.0,9.68,210.7810505,17,4,0.0
2017-03-03 18:00:00,136.0759005,0.0,9.64,158.85889550000005,18,4,0.0
2017-03-03 19:00:00,101.2513705,0.0,8.52,136.0759005,19,4,0.0
2017-03-03 20:00:00,79.19838399999998,0.0,8.27,101.2513705,20,4,0.0
2017-03-03 21:00:00,56.7752585,0.0,9.36,79.19838399999998,21,4,0.0
2017-03-03 22:00:00,48.233219500000004,0.0,9.23,56.7752585,22,4,0.0
2017-03-03 23:00:00,45.751715000000004,0.0,9.77,48.233219500000004,23,4,0.0
2017-04-03 00:00:00,44.867227,0.0,9.59,45.751715000000004,0,0,0.0
2017-04-03 01:00:00,43.5394025,0.0,9.42,44.867227,1,0,0.0
2017-04-03 02:00:00,43.179970000000004,0.0,9.17,43.5394025,2,0,0.0
2017-04-03 03:00:00,43.064602,0.0,8.68,43.179970000000004,3,0,0.0
2017-04-03 04:00:00,43.35324050000001,0.0,8.18,43.064602,4,0,0.0
2017-04-03 05:00:00,43.082519,0.0,7.77,43.35324050000001,5,0,0.0
2017-04-03 06:00:00,43.803569,0.0,8.19,43.082519,6,0,0.0
2017-04-03 07:00:00,48.10124550000001,0.0,7.54,43.803569,7,0,0.0
2017-04-03 08:00:00,49.593819,0.0,7.39,48.10124550000001,8,0,0.0
2017-04-03 09:00:00,49.85733,0.0,7.29,49.593819,9,0,0.0
2017-04-03 10:00:00,51.97918350000001,0.0,7.86,49.85733,10,0,0.0
2017-04-03 11:00:00,52.4743045,0.0,9.02,51.97918350000001,11,0,0.0
2017-04-03 12:00:00,51.899431,0.0,11.35,52.4743045,12,0,0.0
2017-04-03 13:00:00,50.810864,0.0,12.36,51.899431,13,0,0.0
2017-04-03 14:00:00,51.671316999999995,0.0,12.94,50.810864,14,0,0.0
2017-04-03 15:00:00,51.342693,0.0,13.19,51.671316999999995,15,0,0.0
2017-04-03 16:00:00,52.223684999999996,0.0,13.96,51.342693,16,0,0.0
2017-04-03 17:00:00,53.34611949999999,0.0,13.41,52.223684999999996,17,0,0.0
2017-04-03 18:00:00,54.064984499999994,0.0,12.21,53.34611949999999,18,0,0.0
2017-04-03 19:00:00,54.63111800000001,0.0,11.85,54.064984499999994,19,0,0.0
2017-04-03 20:00:00,52.0088995,0.0,11.58,54.63111800000001,20,0,0.0
2017-04-03 21:00:00,46.615664,0.0,11.64,52.0088995,21,0,0.0
2017-04-03 22:00:00,45.776187,0.0,12.24,46.615664,22,0,0.0
2017-04-03 23:00:00,45.59308400000001,0.0,11.69,45.776187,23,0,0.0
2017-05-03 00:00:00,45.790608,0.0,12.09,45.59308400000001,0,2,0.0
2017-05-03 01:00:00,44.0415155,0.0,12.96,45.790608,1,2,0.0
2017-05-03 02:00:00,43.8055355,0.0,13.51,44.0415155,2,2,0.0
2017-05-03 03:00:00,43.324616999999996,0.0,13.54,43.8055355,3,2,0.0
2017-05-03 04:00:00,42.639401,0.0,13.42,43.324616999999996,4,2,0.0
2017-05-03 05:00:00,43.5022575,0.0,13.43,42.639401,5,2,0.0
2017-05-03 06:00:00,42.7248345,0.0,13.4,43.5022575,6,2,0.0
2017-05-03 07:00:00,47.557836,0.0,13.38,42.7248345,7,2,0.0
2017-05-03 08:00:00,47.0520085,0.0,13.45,47.557836,8,2,0.0
2017-05-03 09:00:00,47.4582,0.0,13.64,47.0520085,9,2,0.0
2017-05-03 10:00:00,47.539263500000004,0.0,13.96,47.4582,10,2,0.0
2017-05-03 11:00:00,49.3812185,0.0,14.66,47.539263500000004,11,2,0.0
2017-05-03 12:00:00,49.7207675,0.0,14.8,49.3812185,12,2,0.0
2017-05-03 13:00:00,49.52127700000001,0.0,14.92,49.7207675,13,2,0.0
2017-05-03 14:00:00,49.3200385,0.0,15.15,49.52127700000001,14,2,0.0
2017-05-03 15:00:00,49.8933825,0.0,15.05,49.3200385,15,2,0.0
2017-05-03 16:00:00,51.567311,0.0,14.82,49.8933825,16,2,0.0
2017-05-03 17:00:00,53.225289000000004,0.0,14.39,51.567311,17,2,0.0
2017-05-03 18:00:00,53.577948,0.0,14.69,53.225289000000004,18,2,0.0
2017-05-03 19:00:00,54.077439,0.0,14.49,53.577948,19,2,0.0
2017-05-03 20:00:00,51.7519435,0.0,14.61,54.077439,20,2,0.0
2017-05-03 21:00:00,46.2990575,0.0,14.44,51.7519435,21,2,0.0
2017-05-03 22:00:00,45.4665725,0.0,14.22,46.2990575,22,2,0.0
2017-05-03 23:00:00,45.584781,0.0,13.89,45.4665725,23,2,0.0
2017-06-03 00:00:00,43.9680995,0.0,13.84,45.584781,0,5,0.0
2017-06-03 01:00:00,43.2225775,0.0,13.64,43.9680995,1,5,0.0
2017-06-03 02:00:00,42.6636545,0.0,13.55,43.2225775,2,5,0.0
2017-06-03 03:00:00,43.0141285,0.0,13.23,42.6636545,3,5,0.0
2017-06-03 04:00:00,42.417405,0.0,13.03,43.0141285,4,5,0.0
2017-06-03 05:00:00,42.5259995,0.0,13.04,42.417405,5,5,0.0
2017-06-03 06:00:00,50.6795455,0.0,12.76,42.5259995,6,5,0.0
2017-06-03 07:00:00,86.1259265,0.0,12.81,50.6795455,7,5,0.0
2017-06-03 08:00:00,112.7706905,0.0,12.89,86.1259265,8,5,0.0
2017-06-03 09:00:00,132.13721950000001,0.0,13.85,112.7706905,9,5,0.0
2017-06-03 10:00:00,224.01188100000002,0.0,14.46,132.13721950000001,10,5,0.0
2017-06-03 11:00:00,199.0161365,0.0,14.81,224.01188100000002,11,5,0.0
2017-06-03 12:00:00,208.56567900000002,0.0,15.16,199.0161365,12,5,0.0
2017-06-03 13:00:00,216.12424950000002,0.0,15.05,208.56567900000002,13,5,0.0
2017-06-03 14:00:00,212.42810350000002,0.0,17.0,216.12424950000002,14,5,1.0
2017-06-03 15:00:00,215.89329500000002,0.0,15.81,212.42810350000002,15,5,0.0
2017-06-03 16:00:00,220.736566,0.0,14.92,215.89329500000002,16,5,0.0
2017-06-03 17:00:00,163.2433165,0.0,14.71,220.736566,17,5,0.0
2017-06-03 18:00:00,144.09856499999995,0.0,14.95,163.2433165,18,5,0.0
2017-06-03 19:00:00,108.83922,0.0,14.79,144.09856499999995,19,5,0.0
2017-06-03 20:00:00,85.167804,0.0,14.72,108.83922,20,5,0.0
2017-06-03 21:00:00,61.7723535,0.0,14.46,85.167804,21,5,0.0
2017-06-03 22:00:00,51.105839,0.0,13.82,61.7723535,22,5,0.0
2017-06-03 23:00:00,47.3989865,0.0,13.37,51.105839,23,5,0.0
2017-07-03 00:00:00,46.541374,0.0,13.17,47.3989865,0,0,0.0
2017-07-03 01:00:00,44.8713785,0.0,12.49,46.541374,1,0,0.0
2017-07-03 02:00:00,44.341953000000004,0.0,12.74,44.8713785,2,0,0.0
2017-07-03 03:00:00,44.397015,0.0,12.41,44.341953000000004,3,0,0.0
2017-07-03 04:00:00,44.1957765,0.0,12.53,44.397015,4,0,0.0
2017-07-03 05:00:00,44.404881,0.0,12.5,44.1957765,5,0,0.0
